dni,nombre,apellidos,fechanacimiento,sexo,ciudadorigen
45989344,Carmelita,Robledo Ribes,2011-02-05,F,Cusco
98522925,Maribel,Alfonso Pinto,1938-05-19,F,Tacna
57237727,Jose Luis,Criado Sarmiento,1966-09-15,M,Puno
71018989,Carmelita,Ayllón Río,1928-03-14,F,Chiclayo
74684711,Jose,Redondo Anaya,1939-08-31,M,Huancayo
36632362,María Manuela,Aguiló Abellán,2016-02-26,F,Iquitos
57992540,Tecla,Ropero Cabañas,1976-01-06,F,Arequipa
48300204,Sonia,Castejón Alemán,1939-10-15,F,Chiclayo
10005559,Maricela,Farré Sáenz,1966-12-28,F,Trujillo
34779894,Eleuterio,Guitart Pinedo,1954-11-02,M,Lima
90306200,Clímaco,Aragón Cabo,1944-09-08,M,Trujillo
57145728,Marcio,Frutos Palomino,1944-12-18,M,Trujillo
18622697,Dominga,Leiva Patiño,1949-08-01,F,Arequipa
80799504,Carmela,Vigil Guillen,1961-08-17,F,Iquitos
07841304,Brígida,Cortés Mena,1929-09-27,F,Chiclayo
47951439,Vidal,Valverde Luna,1926-09-07,M,Piura
14806771,Elvira,Arco Yáñez,1997-01-22,F,Cusco
14735663,Rosario,Abella Vendrell,1967-09-09,F,Chiclayo
09587766,Carolina,Giner Galiano,1948-10-27,F,Arequipa
59327158,Luz,Larrea Ibañez,1986-09-16,F,Tacna
93398610,Herminia,Herranz Anaya,2019-12-18,F,Piura
38069628,José,Guitart Girón,2024-06-30,F,Puno
55549863,Efraín,Roldán Cózar,1947-10-04,M,Tacna
56921911,Sandalio,Campos Casals,2026-03-26,M,Cusco
58097303,Agapito,Alegre Ortega,2017-08-29,M,Tacna
58384906,Diana,Sebastián Falcó,1951-05-10,F,Arequipa
98629580,Victorino,Vilalta Sala,1960-07-29,M,Trujillo
40434951,Aurelio,Jove Boada,1992-08-07,M,Cusco
24707153,Miguel,Saavedra Madrigal,1941-11-13,M,Chiclayo
54956191,Cristina,Francisco Mate,2024-01-24,F,Iquitos
54022957,Cayetana,Seco Fiol,1966-03-09,F,Chiclayo
46330971,Hernán,Corral Carreras,1952-06-20,M,Iquitos
49274409,Adelina,Alcántara Fábregas,1989-03-19,F,Tacna
82607751,Severo,Cánovas Viñas,1971-07-12,M,Lima
37296273,Javier,Casanovas Prat,1985-06-29,M,Trujillo
28325114,Epifanio,Alonso Campo,2023-09-30,M,Cusco
69331131,Nicolás,Arnal Lopez,1992-12-09,M,Piura
04943646,Vicenta,Belmonte Valle,1994-05-20,F,Huancayo
76266188,Adelina,Aguado Mariscal,2013-02-09,F,Cusco
27094948,Santos,Villar Peñas,1945-11-23,M,Arequipa
63564453,Pepito,Arce Royo,1926-09-09,M,Cusco
23990320,Lorenza,Badía Busquets,1994-08-28,F,Puno
58232747,Tiburcio,Acuña Ferrán,1928-12-26,M,Arequipa
78675657,Dulce,Vendrell Uriarte,1954-12-30,F,Piura
83560513,Salomé,Llano Salvador,1948-03-20,F,Arequipa
48433991,Camilo,Calderon Hernández,1942-07-11,M,Piura
38187898,Carina,Giralt Ayllón,1941-02-05,F,Iquitos
84918009,Cirino,Aramburu Rocha,1985-01-01,M,Cusco
61992120,Salud,Galiano Valera,1965-06-16,F,Lima
65614806,Lidia,Barragán Valls,1973-06-06,F,Puno
58369906,Melania,Ibáñez Delgado,1991-04-12,F,Cusco
31111836,Rodrigo,Fabra Montes,2009-06-04,M,Huancayo
97189440,Paula,Cerdá Duran,1951-05-21,F,Tacna
05885847,Marisela,Gámez Ángel,1939-04-18,F,Piura
42872128,Cristian,Gargallo Escalona,1972-05-22,M,Piura
47123705,Santos,Gómez Corral,2011-11-16,M,Chiclayo
02492396,Remigio,Iñiguez Castell,2010-04-11,M,Puno
38990875,René,Piñeiro Sanmartín,1945-01-29,M,Tacna
86112453,Cruz,Cerdá Piña,1981-10-12,F,Trujillo
42957322,Merche,Manuel Cuenca,1971-03-01,F,Cusco
62975903,Salomón,Valverde Carretero,1927-12-16,M,Chiclayo
53615078,Américo,Figueras Talavera,1927-08-24,M,Lima
73010679,Berto,Godoy Carbó,1977-09-07,M,Arequipa
34508813,Angelita,Montenegro Portillo,1963-06-11,F,Tacna
36856102,Danilo,Salvà Báez,1976-08-25,M,Huancayo
71014103,Ovidio,Jurado Montero,2026-05-21,M,Trujillo
56653135,Luisa,Castillo Posada,1975-04-18,F,Huancayo
33009292,Sara,Neira Villegas,1984-08-21,F,Tacna
24333729,Luisina,Tejedor Aroca,1995-01-24,F,Cusco
40573870,Albert,Sevillano Torrent,2004-10-28,M,Arequipa
29151412,Hilario,Bayo Fuertes,1961-04-10,M,Chiclayo
84343068,Vinicio,Cuadrado Montoya,2012-04-23,M,Huancayo
90145891,Cristian,Lozano Chaves,1988-01-09,M,Huancayo
80464821,Ibán,Chaparro Vazquez,2015-01-28,M,Trujillo
90016310,Miguela,Oliveras Falcón,1988-06-06,F,Arequipa
54673850,Alberto,Saavedra Hurtado,1935-10-15,M,Chiclayo
81043275,Eva María,Girona Carreño,1979-04-06,F,Lima
19411187,Amparo,Valenciano Miralles,1945-01-30,F,Arequipa
20858952,Eusebio,Guillen Marcos,1929-02-28,M,Iquitos
33596712,Cebrián,Gomila Palomino,1988-05-10,M,Chiclayo
62569879,Régulo,Río Asenjo,1950-04-03,M,Cusco
18486637,Silvia,Tormo Alsina,2003-10-21,F,Huancayo
48680251,Cayetano,Ibarra Mayoral,1994-11-10,M,Huancayo
48643226,Juan Francisco,Romeu Menendez,2005-04-07,M,Tacna
31671383,Paloma,Bermejo Costa,1969-02-05,F,Cusco
44110625,Teodora,Parejo Patiño,2012-10-20,F,Arequipa
27270230,Mónica,Salas Pintor,2025-09-11,F,Huancayo
00705866,Jessica,Ropero Gutierrez,1956-08-05,F,Puno
91485776,Gabriel,Llabrés Romero,1958-03-04,M,Arequipa
20852412,Araceli,Valenciano Moraleda,1965-07-31,F,Huancayo
59028150,Eugenio,Vera Calleja,1979-04-21,M,Trujillo
35081028,Alejandro,Sobrino Lobo,1971-03-17,M,Arequipa
08502629,Rebeca,Yáñez Fernández,1967-01-17,F,Tacna
99070883,Roxana,Valdés Perera,2011-06-12,F,Cusco
06536105,Prudencio,Goñi Arteaga,1968-04-22,M,Lima
54502579,Rafaela,Andres Gallo,2013-12-07,F,Cusco
14763466,Felix,Morante Corbacho,1998-07-08,M,Iquitos
15909858,Custodia,Perales Palomar,1945-03-16,F,Tacna
70110324,Lorena,Arana Blázquez,1967-07-21,F,Chiclayo
94331773,Domingo,Quintana Chamorro,1976-11-09,M,Lima
01607697,Cándido,Valcárcel Cepeda,1962-04-18,M,Cusco
27242510,Ricarda,Agustí Castrillo,2017-07-15,F,Trujillo
11281565,Chus,Rosselló García,1935-05-24,F,Arequipa
51799811,Patricio,Fabregat Paredes,1954-10-03,M,Piura
32428828,Maximiano,Orozco Casal,1957-04-15,M,Iquitos
42598184,Luisa,Duarte Chaparro,1950-11-27,F,Tacna
75200503,Juana,Robledo Mateu,1981-10-23,F,Trujillo
36495236,Rodolfo,Guijarro Portillo,2022-02-04,M,Piura
65121582,Dionisia,Simó Oller,2020-09-09,F,Huancayo
01394724,Estrella,Cifuentes Baquero,1934-01-11,F,Iquitos
55047140,María Belén,Montenegro Arcos,2020-04-19,F,Lima
58413181,Claudia,Perera Oller,1929-07-14,F,Tacna
60994287,Demetrio,Juan Aguirre,1942-06-16,M,Arequipa
79587102,Abraham,Alcolea Chamorro,1926-11-27,M,Chiclayo
25778049,Alexandra,Blanca Sacristán,1949-10-03,F,Cusco
66903509,José Manuel,Asenjo Benavides,1985-04-27,M,Arequipa
24126220,Heriberto,Roldan Plana,1961-02-13,M,Trujillo
80592693,Vasco,Mayo Puig,1933-11-25,M,Iquitos
00259547,Carmela,Arenas Ayala,2023-08-10,F,Chiclayo
23190909,Isidoro,Pellicer Cadenas,1951-02-02,M,Arequipa
97301593,Eugenia,Belmonte Esteban,1982-07-19,F,Puno
95909646,Olegario,Salmerón Gallardo,2004-06-24,M,Cusco
86371712,Víctor,Mateo Vilar,2016-06-02,M,Puno
62348523,Eladio,Román Montes,2014-05-09,M,Chiclayo
68642015,Cloe,Luna Estevez,1996-10-03,F,Trujillo
98116136,Amarilis,Anglada Coello,2006-07-02,F,Arequipa
52714939,Cipriano,Aramburu Nicolás,1996-06-13,M,Cusco
89239086,Primitiva,Azorin Melero,1978-10-27,F,Puno
34294136,Luis,Aroca Carballo,1957-02-05,M,Tacna
83030148,Julieta,Redondo Paniagua,1988-12-19,F,Puno
38662993,Belen,Iglesias Andrade,2024-01-28,F,Piura
42430439,Geraldo,Ariño Tomás,1972-12-06,M,Tacna
69573851,Joaquín,Álvaro Gil,1952-05-19,M,Cusco
98566947,Maribel,Viñas Olivares,1992-06-30,F,Piura
73989896,Lorenza,Quesada Fuster,2018-07-18,F,Tacna
80623030,Segismundo,Lorenzo Aguirre,2001-05-02,M,Cusco
64801913,Jovita,Torrents Rubio,1962-07-10,F,Piura
59570764,Rosa,Casado Alcalde,1978-12-13,F,Arequipa
99095293,Cloe,Gonzalo Bustamante,1928-02-03,F,Chiclayo
70155695,Celestina,Palacios Barral,1971-06-11,F,Huancayo
83453527,Cipriano,Pablo Tirado,2008-11-09,M,Piura
45669526,Leonardo,Monreal Ortega,1973-04-05,M,Huancayo
58990327,Jose Manuel,Villena Ureña,1930-07-30,M,Chiclayo
12658997,Luisina,Carrión Pineda,1949-11-10,F,Chiclayo
63667743,Isidoro,Lloret Peñalver,1989-09-14,M,Iquitos
92328921,Mayte,Morán Iglesia,2016-10-11,F,Piura
47762503,María Ángeles,Laguna Mur,1954-03-18,F,Iquitos
80186622,Flor,Hierro Mate,1930-02-22,F,Huancayo
82562993,Georgina,Roca Vicens,1966-10-14,F,Arequipa
57744206,Lorenzo,Guzmán Martorell,1987-01-15,M,Cusco
20117529,Lorena,Marco Rodrigo,1966-03-11,F,Iquitos
43819247,Ana,Miró Arrieta,2007-12-23,F,Lima
73701308,Tamara,Sanz Gisbert,2022-06-12,F,Piura
06709554,Dolores,Diéguez Verdú,1948-01-29,F,Lima
71995722,Dulce,Serrano Durán,1950-08-21,F,Piura
37996975,María Del Carmen,Alegre Menendez,2021-01-07,F,Lima
07316467,Alexandra,Fiol Batalla,1979-11-03,F,Piura
55997178,Dalila,Flores Torres,1998-09-22,F,Iquitos
27579213,Teresa,Cortina Torrens,2017-09-13,F,Tacna
15258549,Segismundo,Sedano Valcárcel,1935-11-01,M,Arequipa
39436141,Adelina,Badía Guillén,1936-03-05,F,Huancayo
03933942,Claudia,Arellano Feliu,2006-01-20,F,Chiclayo
82734168,Hernando,Gras Vilanova,1960-01-01,M,Iquitos
41225335,Dionisia,Lladó Ros,2020-08-07,F,Cusco
20026610,Roberta,Santamaria Varela,1956-02-05,F,Arequipa
07369165,Teófila,Rivero Ropero,1948-10-14,F,Lima
19744686,Sigfrido,Checa Carrillo,2012-10-17,M,Trujillo
44456819,Nélida,Rosales Vázquez,2012-07-08,F,Piura
56112974,Rubén,Moles Barrios,1981-10-02,M,Puno
57826904,Celestina,Coronado Ibáñez,1952-05-24,F,Piura
73605505,Nuria,Morán Conesa,1935-10-26,F,Arequipa
54644616,Carolina,Valencia Cuenca,2004-11-06,F,Lima
97963516,Marta,Oliveras Pavón,2008-03-28,F,Cusco
17666059,Leonardo,Valero Escalona,2007-08-04,M,Chiclayo
67880828,Custodio,Baró Benavente,1994-12-07,M,Iquitos
53456630,Aitana,Casanovas Planas,1995-11-19,F,Piura
42878349,Clemente,Azorin Cantero,1945-06-14,M,Puno
41276596,Jordana,Iriarte Ramis,2021-11-08,F,Chiclayo
66122119,Jaime,Mir Guardia,1994-08-11,M,Tacna
71269322,Sol,Cuevas Bernat,1928-01-05,F,Lima
18769018,Carmen,Cuenca Badía,1927-04-20,F,Cusco
37775421,Elba,Martín Díez,1998-09-19,F,Lima
96576378,Ignacia,Manzano Calzada,1950-12-23,F,Lima
13161278,Domitila,Ríos Alberola,2025-11-09,F,Trujillo
20600166,Paulina,Quintero Borrell,1998-04-12,F,Cusco
25864880,Heraclio,Noguera Vilalta,1980-02-22,M,Cusco
20549156,Guadalupe,Gras Sobrino,1978-09-17,M,Puno
61277702,Etelvina,Maestre Sebastián,1929-05-20,F,Puno
44350135,Luciano,Zamorano Solano,2021-06-14,M,Puno
53505883,Pío,Ayala Samper,1968-03-28,M,Puno
85253584,Purificación,Chaparro Perelló,2009-11-02,F,Arequipa
23860227,Josué,Arenas Tomás,2018-06-07,M,Tacna
34849083,Domitila,Galan Mayol,1951-09-12,F,Puno
71922388,Vanesa,Infante Cerro,2002-08-24,F,Chiclayo
92104604,María Carmen,Valls Pastor,1994-02-14,F,Huancayo
45311208,Nico,Nogués Ortuño,1937-04-01,M,Tacna
87096439,Jonatan,Amigó Vila,2010-03-09,M,Chiclayo
79756753,Martín,Sabater Buendía,2005-12-16,M,Chiclayo
54120851,Feliciana,Goicoechea Amorós,1968-12-17,F,Trujillo
43030147,Inocencio,Velázquez Cuesta,1928-06-08,M,Trujillo
91105125,Marisa,Gabaldón Sáenz,1990-12-25,F,Iquitos
87706517,Feliciana,Martorell Garriga,1966-10-22,F,Piura
55629697,Eleuterio,Serrano Melero,1977-07-14,M,Cusco
45315916,Prudencio,Llorente Solera,2012-02-16,M,Chiclayo
51473820,Erasmo,Lozano Casas,1986-03-22,M,Cusco
10839328,Noemí,Bayón Espejo,1956-09-15,F,Puno
15358907,Matilde,Noriega Moles,1944-08-23,F,Piura
62983276,Claudio,Batalla Cazorla,1984-12-11,M,Arequipa
74784184,Aureliano,Murcia Arrieta,1981-02-09,M,Lima
07000918,Samu,Riba Sobrino,1945-11-01,M,Arequipa
38494368,Demetrio,Azcona Gual,1991-07-24,M,Chiclayo
05108060,Cornelio,Hernández Castejón,1977-05-19,M,Chiclayo
14991883,Lucho,Doménech Pablo,1995-05-21,M,Tacna
84890426,Conrado,Botella Sola,1948-05-28,M,Trujillo
35404281,Gabino,Campos Herrera,1951-10-07,M,Iquitos
41381801,Celso,Barco Bou,1960-06-22,M,Piura
19788434,Pastora,Pinedo Company,1941-11-22,F,Piura
15757209,Adelardo,Navarrete Barros,2002-03-24,M,Piura
40081160,José Ángel,Pozuelo Ferrera,2020-08-04,M,Lima
48519012,Sarita,Aragonés Martínez,2008-12-25,F,Lima
01155785,Alonso,Garcia Doménech,1981-08-24,M,Piura
53244675,Julio,Muñoz Balaguer,1966-09-14,M,Puno
66972319,Heriberto,Armas Pérez,1944-12-18,M,Iquitos
49824994,Roque,Corbacho Palacio,1977-04-11,M,Tacna
12253874,Andrés Felipe,Tur Carreras,1985-04-16,M,Chiclayo
25105952,Reyes,Soto Benito,1944-02-27,F,Arequipa
58255269,Samanta,Baeza Saura,2006-01-31,F,Iquitos
49152012,Jimena,Peñas Heras,1993-09-12,F,Arequipa
31942902,Nélida,Clavero Ariño,1962-11-18,F,Piura
28741091,Ricardo,Naranjo Criado,1987-07-01,M,Lima
06655922,Galo,Goicoechea Anglada,2002-12-28,M,Iquitos
92373013,Edgardo,Solana Gómez,2009-01-17,M,Cusco
81542492,Salomón,Seguí Camacho,2009-08-11,M,Lima
99702014,Marcos,Llorente Fonseca,1973-08-27,M,Cusco
55592963,Cirino,Hoz Borrell,1997-01-07,M,Piura
62446024,Nydia,Catalá Manzano,1992-06-19,F,Arequipa
23476358,Perlita,Enríquez Higueras,1958-12-18,F,Lima
54716050,Iván,Pintor Rivero,1964-12-24,M,Puno
81028578,Lorenzo,Núñez Figueras,1970-07-20,M,Trujillo
27412482,Rafael,Álvarez Campo,2016-03-21,M,Piura
39377209,Brígida,Figueras Casas,1956-03-01,F,Trujillo
25333012,Pánfilo,Mendizábal Uría,2021-01-12,M,Arequipa
56041049,Teo,Salazar Pareja,1942-05-23,M,Huancayo
53844563,Valerio,Mendizábal Cánovas,1979-07-26,M,Cusco
99714131,Gerardo,Catalán Cardona,1942-08-27,M,Piura
38191762,Plinio,Aragonés Bonet,1957-11-12,M,Puno
82809285,Lorenza,Andrés Cantero,1983-12-20,F,Cusco
36255317,Cayetana,Amador Leiva,1992-03-05,F,Iquitos
01267333,Eulalia,Escalona Bayón,1979-05-19,F,Piura
51425339,María Dolores,Font Osuna,1990-06-06,F,Lima
01512108,Amando,Garriga Coello,1976-12-21,M,Puno
09535807,Amando,Barba Anguita,1941-03-01,M,Arequipa
49716657,Teobaldo,Martinez Baquero,2003-05-05,M,Lima
87812411,Estela,Casal Ferrández,1981-10-31,F,Piura
94892566,Hernando,Sabater Martinez,1963-02-10,M,Iquitos
25965594,Eva María,Nicolau Sevilla,1951-01-15,F,Lima
61020161,Íngrid,Rocha Valle,1947-04-05,F,Huancayo
21787499,Carmelo,Fiol Aliaga,1958-04-08,M,Tacna
46016069,Micaela,Mercader Morales,1984-01-08,F,Trujillo
88976559,Ricardo,Berrocal Miró,2013-09-23,M,Cusco
24946948,Blanca,Montesinos Feliu,1929-10-14,F,Lima
90411640,Belén,Comas Carreño,1973-01-19,F,Puno
97697568,Belen,Sierra Blanch,1989-11-21,F,Tacna
21665958,Lucho,Nebot Hernando,2000-09-21,M,Puno
31134519,Reyes,Tamayo Infante,1932-07-29,F,Arequipa
78195823,Maura,Goñi Velasco,1990-07-06,F,Piura
15959210,Agustina,Bermúdez Viña,1961-10-09,F,Huancayo
99744836,Armando,Martin Arribas,1933-06-06,M,Cusco
60690342,Roxana,Arnal Manjón,1975-07-31,F,Iquitos
06000446,Olegario,Pardo Villaverde,1996-12-21,M,Piura
08335790,Curro,Jover Carrasco,1972-05-07,M,Huancayo
28983685,Vanesa,Bello Toro,1984-03-09,F,Huancayo
60705495,Faustino,Soler Anglada,2011-04-12,M,Trujillo
89358983,Amparo,Tenorio Cases,1993-08-02,F,Iquitos
16532489,Eladio,Marin Villar,1984-12-18,M,Chiclayo
20771717,Jordán,Puga Alsina,1993-11-17,M,Chiclayo
77048238,Nazaret,Sánchez Fonseca,2025-09-15,F,Piura
85953313,Lupita,Coca Benito,2009-04-08,F,Chiclayo
06315458,Horacio,Castillo Sabater,1934-12-29,M,Cusco
30840859,Susana,Vendrell Calvo,2009-10-23,F,Cusco
91811405,Juan Pablo,Pinedo Gallo,1970-12-23,M,Tacna
45730996,Venceslás,Larrea Cuesta,1981-08-09,M,Arequipa
01237907,Ariel,Falcón Pérez,1956-02-11,M,Huancayo
36024168,Rafaela,Tovar Luque,1929-12-31,F,Lima
02256161,Fabricio,Goñi Zurita,1994-05-16,M,Iquitos
92837668,Ema,Falcó Chico,1966-11-04,F,Iquitos
02012063,Fulgencio,Vives Guillén,1992-08-21,M,Puno
06932125,Dan,Camps Bellido,1954-06-06,M,Chiclayo
21453667,Benjamín,González Velázquez,1968-07-04,M,Lima
13778192,Leire,Mendizábal Lucena,1944-08-16,F,Trujillo
65398539,Toni,Torres Rosell,1968-12-14,M,Cusco
88841173,Sandra,Mata Pont,2020-09-23,F,Chiclayo
84902514,Bernardino,Llopis Blanch,1930-04-20,M,Puno
27774464,Evangelina,Aguilar Flor,1937-10-13,F,Huancayo
90237554,Adolfo,Vicens Maestre,1949-07-30,M,Puno
76698052,Rafaela,Polo Bartolomé,1975-10-22,F,Trujillo
51843882,Rosendo,Llamas Aguado,1995-07-17,M,Puno
06237467,Consuela,Vicens Gracia,1948-04-12,F,Piura
04273353,Noé,Barba Cobos,1997-05-13,M,Lima
95414415,Balduino,Cabello Castrillo,2010-03-09,M,Tacna
52484482,Calixto,Moraleda Tejero,1926-03-23,M,Tacna
61473319,Jordán,Girona Santiago,1981-11-05,M,Arequipa
88983540,Rosa María,Requena Ramos,2017-12-20,F,Cusco
45000192,Armida,Exposito Beltrán,1941-03-06,F,Tacna
95903227,Angelino,Gomis Solera,1982-08-14,M,Arequipa
45961177,Alcides,Fernández Acosta,2002-03-22,M,Trujillo
35685603,Cecilia,Barros Girón,2013-04-27,F,Lima
68627624,Montserrat,Nebot Diez,1990-02-15,F,Puno
53047454,Armando,Alemán Ramirez,2004-10-30,M,Chiclayo
35900199,Daniela,Agullo Caro,1958-07-26,F,Cusco
78975739,Nazario,Moya Rocamora,1932-01-09,M,Piura
78647613,Ruperto,Infante Alarcón,2015-09-01,M,Iquitos
18642125,Apolonia,Uriarte Pedrero,2007-08-02,F,Cusco
27640896,Damián,Arribas Sans,1952-01-28,M,Piura
29539137,Oriana,Pedro Pacheco,1926-04-26,F,Chiclayo
97035444,Inés,Rodriguez Acero,1964-05-06,F,Arequipa
74667319,Amílcar,Marco Montes,2016-11-03,M,Chiclayo
04681835,Marcial,Oliver Baeza,1950-03-28,M,Cusco
33929841,Ximena,Macias Lillo,1968-01-19,F,Tacna
93848610,Angelina,Solano Acuña,1965-09-20,F,Huancayo
45651633,Domingo,Laguna Gallart,1937-12-06,M,Tacna
56643392,Alejo,Rico López,1971-08-11,M,Tacna
54970083,Cruz,Llopis Lorenzo,2026-01-18,F,Piura
02107858,Lupe,Romeu Palomino,1943-04-16,M,Trujillo
73546037,Valentín,Crespo Prats,1978-06-03,M,Arequipa
59867068,Dora,Porcel Sanabria,2024-12-08,F,Arequipa
99750354,Javiera,Llamas Ávila,1966-12-10,F,Iquitos
45592937,Daniel,Iglesia Ropero,1953-03-08,M,Piura
03239117,Albino,Llamas Chico,2021-03-11,M,Huancayo
50219576,Brígida,Ferrero Manso,1948-11-21,F,Huancayo
89568690,Clara,Moliner Castells,2007-01-12,F,Chiclayo
59139391,Ainara,Nevado Cueto,1984-07-18,F,Chiclayo
22353885,Liliana,Vázquez Barral,1945-07-11,F,Piura
15545944,Calixto,Barrena Díez,2016-12-21,M,Trujillo
12123650,Graciela,Palau Aller,1955-06-21,F,Puno
98868094,Patricia,Mate Cabanillas,1953-09-20,F,Chiclayo
87673624,Marc,Santiago Ibáñez,2007-08-29,M,Chiclayo
95680975,Rogelio,Luz Almeida,1943-07-19,M,Tacna
60986357,Ildefonso,Conde Cabeza,1979-12-29,M,Puno
20678665,Cintia,Ballesteros Sevilla,1993-02-25,F,Cusco
13745706,Marcelo,Bas Río,1977-12-04,M,Arequipa
90422971,José Manuel,Codina Macias,1948-03-23,M,Puno
89388510,Pepe,Salas Angulo,1958-11-23,M,Iquitos
89377546,Alejandro,Varela Gibert,1989-09-26,M,Chiclayo
12375440,Carlito,Andres Botella,2001-12-02,M,Iquitos
17164033,Claudio,Arévalo Gonzalez,1966-01-29,M,Puno
10157163,Teobaldo,Domingo Seguí,1965-05-22,M,Arequipa
05207490,Natalio,Viana Núñez,2023-10-14,M,Lima
89988323,Pastor,Adadia Santamaria,1982-01-23,M,Chiclayo
88542117,Carmen,Escudero Amores,2007-06-04,F,Cusco
10963011,Juan Luis,Pareja Valdés,1961-11-12,M,Tacna
46502656,Eugenia,Ramis Ramirez,2017-08-05,F,Lima
93735203,Ximena,Tomás Baena,2007-10-17,F,Puno
31444802,María Fernanda,Carlos Velasco,1932-12-20,F,Chiclayo
02924373,Aurelia,Paredes Pedraza,1997-12-14,F,Iquitos
96175299,Javier,Borrás Luz,1949-10-23,M,Iquitos
56460460,Alberto,Barbero Pelayo,1945-09-17,M,Trujillo
26955543,Hilario,Matas Heras,1971-02-28,M,Cusco
12636816,Alexandra,Tenorio Palacio,2024-06-24,F,Huancayo
27134203,Jose Luis,Blasco Ugarte,2005-09-14,M,Cusco
74040171,Tristán,Moya Casas,1960-09-30,M,Tacna
07565345,Duilio,Aguiló Esparza,2011-11-20,M,Trujillo
67629514,Maristela,Arévalo Ayuso,1980-02-07,F,Puno
74814918,Javi,Daza Macias,1948-11-12,M,Arequipa
71041223,Adoración,Sebastián Rosa,1948-12-24,F,Trujillo
89010797,René,Santos Barba,1987-02-02,M,Lima
76743327,Dionisio,Atienza Ayuso,1998-10-07,M,Arequipa
29990745,Ángela,Carbonell Núñez,2002-10-01,F,Puno
05907543,Jose Luis,Lorenzo Lopez,1930-02-08,M,Chiclayo
91217899,Mar,Conde Torrents,1971-06-05,F,Lima
52744049,Reyes,Dalmau Maldonado,1946-03-24,M,Tacna
78232678,Édgar,Barreda Azorin,1986-07-31,M,Lima
07075387,Guillermo,Requena Aller,1927-12-06,M,Lima
93520366,Priscila,Abril Feijoo,1978-05-08,F,Puno
40151915,Gala,Dominguez Rosales,1935-01-28,F,Lima
46153400,Nieves,Bernat Pagès,1939-07-13,F,Puno
71357748,Víctor,Barrera Salamanca,1929-06-22,M,Arequipa
75529450,Marisa,Gámez Baños,1932-02-20,F,Tacna
30042086,Isaac,Mascaró Solana,1953-12-07,M,Trujillo
02616353,Pánfilo,Mora Matas,2000-10-03,M,Lima
53070815,Albert,Calatayud Mesa,2010-05-07,M,Piura
15673733,Leandra,Folch Manrique,1974-07-29,F,Iquitos
91475621,Gastón,Mulet Gibert,1958-11-24,M,Cusco
51332636,Mireia,Merino Gárate,1951-11-12,F,Huancayo
63870357,Bernabé,Gabaldón Torrecilla,1952-08-05,M,Iquitos
89583095,Matías,Royo Salgado,2005-12-13,M,Lima
79482454,Modesto,Lara Fiol,1988-09-11,M,Tacna
90168079,Eugenio,Santamaria Reina,1972-06-19,M,Piura
95312569,Julie,Peinado Barba,1938-07-26,F,Iquitos
21067681,Feliciana,Rovira Tenorio,1963-01-09,F,Lima
53209087,Aureliano,Ayuso Robledo,1948-02-05,M,Arequipa
94137488,Encarnita,Bernad Paniagua,1971-04-23,F,Lima
74448437,Fátima,Llanos Sabater,1979-01-09,F,Arequipa
67544459,Herminia,Taboada Acuña,1982-04-14,F,Huancayo
66163295,Jose Angel,Vilanova Noriega,1928-04-15,M,Tacna
98287049,Inés,Viña Sacristán,1950-02-22,F,Trujillo
47494958,Lourdes,Calleja Cañete,1927-06-26,F,Iquitos
64143484,Cesar,Nevado Olivera,2009-02-05,M,Piura
60905006,Artemio,Romero Hierro,2014-02-10,M,Arequipa
17099700,Carmina,Espejo Sarabia,1930-11-07,F,Huancayo
03911440,Sabina,Castellanos Conesa,2008-07-14,F,Iquitos
48509111,Abel,Marin Andrade,2004-10-20,M,Tacna
55224366,Claudia,Sanabria Checa,1967-11-05,F,Cusco
31843319,Marcela,Tomé Carrillo,1993-03-10,F,Trujillo
82735927,Danilo,Bou Sarmiento,1935-05-09,M,Piura
78814524,Ulises,Barriga Hernández,1984-03-29,M,Lima
36849246,Hortensia,Pablo Giralt,1989-11-09,F,Arequipa
23407320,Anastasio,Escrivá Diéguez,2020-08-09,M,Puno
16696971,Alma,Amat Rebollo,1928-04-10,F,Tacna
33338546,Ismael,Navas Almazán,1949-10-10,M,Lima
70173937,Guiomar,Carvajal Gomila,2001-10-25,M,Trujillo
71541077,Julio,Vilar Rovira,1928-06-11,M,Lima
51727553,Maxi,Vázquez Santiago,2024-11-15,M,Cusco
70564062,Elías,Vendrell Carreño,2022-03-01,M,Huancayo
00281469,Maximiliano,Izquierdo Oliveras,1997-07-07,M,Trujillo
33648312,Victorino,Benítez Amigó,2024-04-23,M,Piura
05436021,Vicente,Cruz Rosselló,1972-04-12,M,Puno
05411470,Melania,Gonzalo Sainz,1946-01-02,F,Iquitos
85306306,Nicodemo,Montoya Conesa,2013-06-14,M,Trujillo
24871019,Loreto,Mascaró Paredes,1931-04-28,M,Iquitos
